PID,BIAS,REPS,Elapsed,MS
33,fillerUNREL,0,,852
33,fillerUNREL,0,,1018
33,fillerUNREL,0,,1026
33,fillerUNREL,0,,1035
33,fillerUNREL,0,,1123
33,fillerUNREL,0,,1195
33,fillerUNREL,0,,1259
33,fillerUNREL,0,,1498
33,fillerUNREL,0,,2146
33,fillerUNREL,3,1.3825,691
33,fillerUNREL,3,5.5575,812
33,fillerUNREL,3,1.825,907
33,fillerUNREL,3,3.921388889,931
33,fillerUNREL,3,3.900555556,971
33,fillerUNREL,3,1.560277778,979
33,fillerUNREL,3,0.971944444,1059
33,fillerUNREL,3,4.938611111,1083
33,fillerUNREL,3,4.071944444,1243
33,fillerUNREL,3,0.905833333,1356
33,fillerUNREL,3,5.561388889,1765
33,fillerUNREL,3,4.792777778,1906
33,fillerUNREL,30,6.030555556,827
33,fillerUNREL,30,4.793611111,850
33,fillerUNREL,30,2.313333333,874
33,fillerUNREL,30,2.539444444,882
33,fillerUNREL,30,3.497777778,883
33,fillerUNREL,30,4.882222222,893
33,fillerUNREL,30,3.147777778,898
33,fillerUNREL,30,1.6175,938
33,fillerUNREL,30,3.449444444,980
33,fillerUNREL,30,5.528333333,1138
33,fillerUNREL,30,5.243055556,1467
33,fillerUNREL,30,4.308333333,1611
33,subordinate,0,,706
33,subordinate,0,,722
33,subordinate,0,,803
33,subordinate,0,,954
33,subordinate,0,,1066
33,subordinate,0,,1141
33,subordinate,0,,1162
33,subordinate,0,,1227
33,subordinate,3,5.255,777
33,subordinate,3,1.841388889,819
33,subordinate,3,3.173611111,906
33,subordinate,3,3.470277778,939
33,subordinate,3,1.378611111,1046
33,subordinate,3,1.313333333,1108
33,subordinate,3,3.138333333,1348
33,subordinate,3,5.764166667,1435
33,subordinate,30,1.830833333,795
33,subordinate,30,2.601388889,834
33,subordinate,30,5.185555556,859
33,subordinate,30,3.756944444,915
33,subordinate,30,2.105277778,916
33,subordinate,30,5.218611111,948
33,subordinate,30,6.138333333,1020
33,subordinate,30,3.186944444,1364
33,unrelated,0,,939
33,unrelated,0,,1010
33,unrelated,0,,1075
33,unrelated,0,,1138
33,unrelated,0,,1620
33,unrelated,0,,1622
33,unrelated,0,,1627
33,unrelated,0,,1828
33,unrelated,3,3.963888889,1107
33,unrelated,3,2.404166667,1113
33,unrelated,3,5.624444444,1115
33,unrelated,3,1.761666667,1130
33,unrelated,3,1.840555556,1267
33,unrelated,3,6.011666667,1606
33,unrelated,3,5.675555556,1690
33,unrelated,3,5.607222222,2587
33,unrelated,30,4.331388889,819
33,unrelated,30,3.619166667,939
33,unrelated,30,3.193055556,956
33,unrelated,30,2.034722222,1044
33,unrelated,30,3.079166667,1059
33,unrelated,30,1.963055556,1164
33,unrelated,30,2.960555556,1234
33,unrelated,30,1.305555556,1314
34,dominant,0,,866
34,dominant,0,,866
34,dominant,0,,946
34,dominant,0,,954
34,dominant,0,,978
34,dominant,0,,1090
34,dominant,0,,1986
34,dominant,0,,1994
34,dominant,3,1.120833333,763
34,dominant,3,5.678888889,994
34,dominant,3,3.0325,1034
34,dominant,3,5.410833333,1058
34,dominant,3,3.281666667,1131
34,dominant,3,2.731111111,1434
34,dominant,3,5.675833333,1674
34,dominant,3,6.126666667,2412
34,dominant,30,5.593888889,683
34,dominant,30,2.152222222,746
34,dominant,30,4.915833333,762
34,dominant,30,5.301666667,834
34,dominant,30,2.777777778,939
34,dominant,30,4.636666667,963
34,dominant,30,2.366111111,1026
34,dominant,30,3.338888889,1338
34,fillerREL,0,,691
34,fillerREL,0,,762
34,fillerREL,0,,794
34,fillerREL,0,,866
34,fillerREL,0,,1002
34,fillerREL,0,,1091
34,fillerREL,0,,1155
34,fillerREL,0,,1202
34,fillerREL,0,,1378
34,fillerREL,0,,1490
34,fillerREL,0,,1538
34,fillerREL,0,,1553
34,fillerREL,3,1.896666667,810
34,fillerREL,3,4.453611111,858
34,fillerREL,3,1.1325,930
34,fillerREL,3,5.606666667,938
34,fillerREL,3,2.561666667,970
34,fillerREL,3,5.2325,987
34,fillerREL,3,1.250555556,994
34,fillerREL,3,2.541388889,1019
34,fillerREL,3,2.719166667,1042
34,fillerREL,3,5.294444444,1083
34,fillerREL,3,1.587777778,1186
34,fillerREL,3,4.036388889,1722
34,fillerREL,30,3.603888889,834
34,fillerREL,30,2.817222222,866
34,fillerREL,30,4.061944444,922
34,fillerREL,30,1.7425,938
34,fillerREL,30,2.419444444,962
34,fillerREL,30,3.286944444,994
34,fillerREL,30,4.156666667,1002
34,fillerREL,30,4.3675,1090
34,fillerREL,30,1.934166667,1322
34,fillerREL,30,5.605555556,1356
34,fillerREL,30,4.355833333,1370
34,fillerREL,30,5.431666667,2699
34,fillerUNREL,0,,970
34,fillerUNREL,0,,1162
34,fillerUNREL,0,,1163
34,fillerUNREL,0,,1170
34,fillerUNREL,0,,1178
34,fillerUNREL,0,,1482
34,fillerUNREL,0,,1522
34,fillerUNREL,0,,1619
34,fillerUNREL,0,,1891
34,fillerUNREL,0,,1906
34,fillerUNREL,0,,2371
34,fillerUNREL,0,,2474
34,fillerUNREL,3,4.868055556,891
34,fillerUNREL,3,4.54,1130
34,fillerUNREL,3,5.610833333,1186
34,fillerUNREL,3,2.747777778,1202
34,fillerUNREL,3,1.148055556,1266
34,fillerUNREL,3,2.515,1363
34,fillerUNREL,3,5.246111111,1394
34,fillerUNREL,3,3.279444444,1459
34,fillerUNREL,3,1.856666667,1553
34,fillerUNREL,3,5.327777778,1570
34,fillerUNREL,3,2.048333333,1770
34,fillerUNREL,3,4.524166667,1890
34,fillerUNREL,30,2.899444444,1018
34,fillerUNREL,30,2.376111111,1082
34,fillerUNREL,30,6.153888889,1138
34,fillerUNREL,30,2.101388889,1234
34,fillerUNREL,30,4.866944444,1379
34,fillerUNREL,30,3.18,1393
34,fillerUNREL,30,6.0225,1549
34,fillerUNREL,30,4.066666667,1666
34,fillerUNREL,30,4.951388889,1843
34,fillerUNREL,30,2.925833333,1851
34,fillerUNREL,30,3.573888889,1979
34,fillerUNREL,30,6.050277778,4028
34,subordinate,0,,699
34,subordinate,0,,898
34,subordinate,0,,1002
34,subordinate,0,,1178
34,subordinate,0,,1242
34,subordinate,0,,1474
34,subordinate,0,,1594
34,subordinate,0,,1978
34,subordinate,3,2.380277778,874
34,subordinate,3,1.740277778,970
34,subordinate,3,2.082222222,1011
34,subordinate,3,4.386388889,1067
34,subordinate,3,1.950555556,1210
34,subordinate,3,5.373333333,1250
34,subordinate,3,5.305555556,1530
34,subordinate,3,6.130277778,2107
34,subordinate,30,3.81,930
34,subordinate,30,1.603333333,962
34,subordinate,30,1.396111111,1082
34,subordinate,30,4.552777778,1114
34,subordinate,30,4.072222222,1114
34,subordinate,30,3.578611111,1498
34,subordinate,30,1.591944444,1769
34,subordinate,30,4.763055556,1875
34,unrelated,0,,947
34,unrelated,0,,1018
34,unrelated,0,,1250
34,unrelated,0,,1274
34,unrelated,0,,1442
34,unrelated,0,,1474
34,unrelated,0,,1498
34,unrelated,0,,1762
34,unrelated,3,2.273611111,922
34,unrelated,3,3.937222222,1290
34,unrelated,3,3.671388889,1354
34,unrelated,3,2.861944444,1386
34,unrelated,3,2.071666667,1563
34,unrelated,3,2.386111111,1594
34,unrelated,3,4.457777778,2114
34,unrelated,3,2.493333333,2499
34,unrelated,30,5.252777778,953
34,unrelated,30,5.230277778,1042
34,unrelated,30,5.7975,1050
34,unrelated,30,6.086666667,1090
34,unrelated,30,2.474722222,1202
34,unrelated,30,3.140555556,1210
34,unrelated,30,2.156944444,1499
34,unrelated,30,5.7,1658
35,dominant,0,,930
35,dominant,0,,1178
35,dominant,0,,1234
35,dominant,0,,1347
35,dominant,0,,1475
35,dominant,0,,1818
35,dominant,0,,1882
35,dominant,0,,3693
35,dominant,3,4.2425,1123
35,dominant,3,1.918333333,1130
35,dominant,3,4.874722222,1283
35,dominant,3,2.670833333,1315
35,dominant,3,3.6475,1459
35,dominant,3,2.853333333,1690
35,dominant,3,6.135555556,1818
35,dominant,3,2.895833333,4186
35,dominant,30,2.928888889,1106
35,dominant,30,3.699444444,1114
35,dominant,30,4.643611111,1146
35,dominant,30,2.115,1202
35,dominant,30,4.3975,1402
35,dominant,30,5.568888889,1442
35,dominant,30,6.197222222,1786
35,dominant,30,2.031666667,2202
35,fillerREL,0,,1170
35,fillerREL,0,,1170
35,fillerREL,0,,1218
35,fillerREL,0,,1314
35,fillerREL,0,,1363
35,fillerREL,0,,1363
35,fillerREL,0,,1426
35,fillerREL,0,,1450
35,fillerREL,0,,1563
35,fillerREL,0,,1666
35,fillerREL,0,,2058
35,fillerREL,0,,3130
35,fillerREL,3,5.476666667,882
35,fillerREL,3,2.579166667,1026
35,fillerREL,3,5.646388889,1426
35,fillerREL,3,4.936944444,1666
35,fillerREL,3,2.536388889,1874
35,fillerREL,3,4.601111111,1930
35,fillerREL,3,4.398888889,2130
35,fillerREL,3,4.755277778,2434
35,fillerREL,3,5.533611111,2612
35,fillerREL,3,5.642222222,2675
35,fillerREL,3,2.775,3139
35,fillerREL,3,4.720277778,4299
35,fillerREL,30,3.241666667,1138
35,fillerREL,30,6.064444444,1170
35,fillerREL,30,5.583333333,1226
35,fillerREL,30,5.954444444,1234
35,fillerREL,30,2.566666667,1290
35,fillerREL,30,2.939722222,1419
35,fillerREL,30,2.871388889,1722
35,fillerREL,30,4.908611111,2107
35,fillerREL,30,4.498888889,2410
35,fillerREL,30,3.141666667,2530
35,fillerREL,30,6.193611111,3386
35,fillerREL,30,3.768888889,4074
35,fillerUNREL,0,,1603
35,fillerUNREL,0,,1778
35,fillerUNREL,0,,2106
35,fillerUNREL,0,,2194
35,fillerUNREL,0,,2339
35,fillerUNREL,0,,2370
35,fillerUNREL,0,,2530
35,fillerUNREL,0,,3442
35,fillerUNREL,0,,3682
35,fillerUNREL,0,,4482
35,fillerUNREL,0,,5074
35,fillerUNREL,0,,5602
35,fillerUNREL,3,4.196388889,1802
35,fillerUNREL,3,2.141944444,1810
35,fillerUNREL,3,4.545,1907
35,fillerUNREL,3,4.266388889,1978
35,fillerUNREL,3,2.505833333,2171
35,fillerUNREL,3,2.8925,2394
35,fillerUNREL,3,3.381111111,2530
35,fillerUNREL,3,4.769444444,2634
35,fillerUNREL,3,6.235277778,2658
35,fillerUNREL,3,4.596666667,3227
35,fillerUNREL,3,2.332777778,4154
35,fillerUNREL,3,2.206111111,4218
35,fillerUNREL,30,1.962222222,1451
35,fillerUNREL,30,4.811666667,1722
35,fillerUNREL,30,5.354444444,1763
35,fillerUNREL,30,5.214722222,2459
35,fillerUNREL,30,3.625277778,2490
35,fillerUNREL,30,2.045833333,2562
35,fillerUNREL,30,4.353055556,3090
35,fillerUNREL,30,4.745555556,3282
35,fillerUNREL,30,2.395555556,3419
35,fillerUNREL,30,4.862777778,3802
35,fillerUNREL,30,2.701388889,4387
35,fillerUNREL,30,4.358611111,5155
35,subordinate,0,,1050
35,subordinate,0,,1202
35,subordinate,0,,1451
35,subordinate,0,,1635
35,subordinate,0,,1739
35,subordinate,0,,3394
35,subordinate,0,,4098
35,subordinate,0,,4346
35,subordinate,3,2.330277778,914
35,subordinate,3,4.363888889,946
35,subordinate,3,3.718611111,1042
35,subordinate,3,3.638333333,1418
35,subordinate,3,6.203888889,1786
35,subordinate,3,5.040833333,2811
35,subordinate,3,3.071111111,2962
35,subordinate,3,6.015,3316
35,subordinate,30,3.954722222,1066
35,subordinate,30,3.673055556,1194
35,subordinate,30,3.316944444,1378
35,subordinate,30,5.470555556,1538
35,subordinate,30,4.3,1554
35,subordinate,30,5.566111111,2964
35,subordinate,30,5.204444444,3666
35,subordinate,30,3.955,5138
35,unrelated,0,,2147
35,unrelated,0,,2218
35,unrelated,0,,2690
35,unrelated,0,,2706
35,unrelated,0,,2754
35,unrelated,0,,3490
35,unrelated,0,,4354
35,unrelated,0,,5219
35,unrelated,3,4.897222222,1866
35,unrelated,3,2.521944444,2050
35,unrelated,3,1.693333333,2075
35,unrelated,3,4.466388889,2082
35,unrelated,3,1.626666667,2162
35,unrelated,3,5.161944444,2330
35,unrelated,3,2.239722222,3410
35,unrelated,3,4.928055556,6818
35,unrelated,30,5.173888889,2090
35,unrelated,30,3.433333333,2394
35,unrelated,30,3.083888889,2450
35,unrelated,30,4.189722222,3546
35,unrelated,30,5.634444444,3978
35,unrelated,30,6.109166667,4283
35,unrelated,30,2.681388889,5435
35,unrelated,30,2.916666667,6259
36,dominant,0,,1003
36,dominant,0,,1196
36,dominant,0,,1267
36,dominant,0,,1314
36,dominant,0,,1324
36,dominant,0,,1343
36,dominant,0,,1922
36,dominant,0,,2658
36,dominant,3,4.575833333,762
36,dominant,3,3.32,938
36,dominant,3,1.641111111,1003
36,dominant,3,2.125555556,1011
36,dominant,3,4.010555556,1018
36,dominant,3,2.024444444,1138
36,dominant,3,5.248055556,1194
36,dominant,3,5.523055556,1654
36,dominant,30,4.808888889,722
36,dominant,30,5.231388889,994
36,dominant,30,4.796388889,1026
36,dominant,30,1.621388889,1058
36,dominant,30,2.682777778,1091
36,dominant,30,4.490277778,1267
36,dominant,30,6.044722222,2158
36,dominant,30,2.853055556,2787
36,fillerREL,0,,914
36,fillerREL,0,,970
36,fillerREL,0,,1098
36,fillerREL,0,,1122
36,fillerREL,0,,1186
36,fillerREL,0,,1274
36,fillerREL,0,,1546
36,fillerREL,0,,1595
36,fillerREL,0,,1602
36,fillerREL,0,,1627
36,fillerREL,0,,2050
36,fillerREL,0,,3594
36,fillerREL,3,3.048055556,898
36,fillerREL,3,2.841666667,938
36,fillerREL,3,6.053888889,938
36,fillerREL,3,5.437222222,1010
36,fillerREL,3,2.831111111,1010
36,fillerREL,3,3.140833333,1138
36,fillerREL,3,4.421666667,1443
36,fillerREL,3,5.311666667,1738
36,fillerREL,3,3.183333333,2155
36,fillerREL,3,2.171388889,2562
36,fillerREL,3,2.4,2858
36,fillerREL,3,2.555555556,6098
36,fillerREL,30,5.686666667,851
36,fillerREL,30,3.387777778,874
36,fillerREL,30,4.0625,898
36,fillerREL,30,2.848888889,1019
36,fillerREL,30,3.676944444,1050
36,fillerREL,30,3.761388889,1074
36,fillerREL,30,3.176666667,1242
36,fillerREL,30,2.820555556,1266
36,fillerREL,30,4.175277778,1322
36,fillerREL,30,3.1925,1370
36,fillerREL,30,4.736666667,1595
36,fillerREL,30,5.000555556,2202
36,fillerUNREL,0,,1156
36,fillerUNREL,0,,1194
36,fillerUNREL,0,,1330
36,fillerUNREL,0,,1467
36,fillerUNREL,0,,1475
36,fillerUNREL,0,,1595
36,fillerUNREL,0,,1634
36,fillerUNREL,0,,1716
36,fillerUNREL,0,,1778
36,fillerUNREL,0,,1842
36,fillerUNREL,0,,1892
36,fillerUNREL,0,,2394
36,fillerUNREL,3,5.299444444,962
36,fillerUNREL,3,2.976388889,1090
36,fillerUNREL,3,3.393611111,1162
36,fillerUNREL,3,2.038333333,1244
36,fillerUNREL,3,4.473888889,1266
36,fillerUNREL,3,2.105277778,1363
36,fillerUNREL,3,4.5025,1466
36,fillerUNREL,3,4.806388889,1594
36,fillerUNREL,3,6.288333333,1650
36,fillerUNREL,3,1.896111111,2027
36,fillerUNREL,3,3.387777778,2210
36,fillerUNREL,3,2.317222222,2274
36,fillerUNREL,30,2.035277778,986
36,fillerUNREL,30,5.723888889,1034
36,fillerUNREL,30,3.490833333,1130
36,fillerUNREL,30,1.936388889,1146
36,fillerUNREL,30,2.420555556,1186
36,fillerUNREL,30,3.101666667,1227
36,fillerUNREL,30,2.838333333,1426
36,fillerUNREL,30,4.458611111,1794
36,fillerUNREL,30,1.662222222,1899
36,fillerUNREL,30,3.755555556,2002
36,fillerUNREL,30,2.361666667,2450
36,fillerUNREL,30,6.153611111,2938
36,subordinate,0,,938
36,subordinate,0,,1026
36,subordinate,0,,1147
36,subordinate,0,,1242
36,subordinate,0,,1306
36,subordinate,0,,1482
36,subordinate,0,,1970
36,subordinate,0,,2234
36,subordinate,3,5.328333333,922
36,subordinate,3,2.571944444,1026
36,subordinate,3,3.116666667,1506
36,subordinate,3,3.185833333,2202
36,subordinate,3,4.417222222,2306
36,subordinate,3,2.501111111,2314
36,subordinate,3,6.041666667,2446
36,subordinate,3,4.646388889,3626
36,subordinate,30,2.501666667,1010
36,subordinate,30,6.045833333,1082
36,subordinate,30,4.485555556,1130
36,subordinate,30,6.091388889,1283
36,subordinate,30,5.635833333,1403
36,subordinate,30,5.417222222,1490
36,subordinate,30,3.968055556,1874
36,subordinate,30,2.1375,1994
36,unrelated,0,,1194
36,unrelated,0,,1226
36,unrelated,0,,1403
36,unrelated,0,,1418
36,unrelated,0,,1771
36,unrelated,0,,1946
36,unrelated,0,,2083
36,unrelated,0,,2371
36,unrelated,3,3.213333333,1058
36,unrelated,3,4.075555556,1195
36,unrelated,3,5.144166667,1314
36,unrelated,3,4.466944444,1586
36,unrelated,3,1.809166667,1610
36,unrelated,3,5.2175,1666
36,unrelated,3,3.3675,2050
36,unrelated,3,5.651944444,2194
36,unrelated,30,4.506944444,915
36,unrelated,30,1.5725,1058
36,unrelated,30,4.058888889,1194
36,unrelated,30,5.307222222,1218
36,unrelated,30,5.537777778,1314
36,unrelated,30,5.343333333,1346
36,unrelated,30,2.324722222,1450
36,unrelated,30,1.823611111,1650
38,dominant,0,,963
38,dominant,0,,1027
38,dominant,0,,1122
38,dominant,0,,1290
38,dominant,0,,1308
38,dominant,0,,1634
38,dominant,0,,1737
38,dominant,0,,4842
38,dominant,3,1.144166667,835
38,dominant,3,5.185277778,1035
38,dominant,3,2.0425,1090
38,dominant,3,5.472222222,1204
38,dominant,3,5.981666667,1292
38,dominant,3,6.111944444,1474
38,dominant,3,5.331944444,1787
38,dominant,3,3.561111111,2354
38,dominant,30,5.198055556,826
38,dominant,30,2.762222222,922
38,dominant,30,2.942222222,947
38,dominant,30,5.618333333,971
38,dominant,30,2.461111111,1082
38,dominant,30,4.631944444,3786
38,dominant,30,2.568611111,3940
38,dominant,30,4.490833333,4867
38,fillerREL,0,,986
38,fillerREL,0,,1033
38,fillerREL,0,,1042
38,fillerREL,0,,1164
38,fillerREL,0,,1289
38,fillerREL,0,,1834
38,fillerREL,0,,2067
38,fillerREL,0,,2321
38,fillerREL,0,,3115
38,fillerREL,0,,3756
38,fillerREL,0,,5490
38,fillerREL,0,,8763
38,fillerREL,3,5.622222222,898
38,fillerREL,3,3.1475,978
38,fillerREL,3,5.990277778,1050
38,fillerREL,3,6.122777778,1115
38,fillerREL,3,5.165833333,1122
38,fillerREL,3,3.408333333,1202
38,fillerREL,3,6.059722222,1298
38,fillerREL,3,1.661388889,1330
38,fillerREL,3,3.263055556,1467
38,fillerREL,3,3.438055556,1635
38,fillerREL,3,6.041388889,2707
38,fillerREL,3,3.556944444,3091
38,fillerREL,30,3.959444444,922
38,fillerREL,30,5.248055556,1059
38,fillerREL,30,1.956111111,1106
38,fillerREL,30,6.213611111,1138
38,fillerREL,30,4.891388889,1169
38,fillerREL,30,4.949722222,1194
38,fillerREL,30,6.083333333,1306
38,fillerREL,30,2.36,1530
38,fillerREL,30,4.337777778,2097
38,fillerREL,30,5.346944444,2665
38,fillerREL,30,4.712222222,4036
38,fillerREL,30,3.645277778,4635
38,fillerUNREL,0,,923
38,fillerUNREL,0,,979
38,fillerUNREL,0,,987
38,fillerUNREL,0,,1147
38,fillerUNREL,0,,1148
38,fillerUNREL,0,,1177
38,fillerUNREL,0,,1250
38,fillerUNREL,0,,1810
38,fillerUNREL,0,,2154
38,fillerUNREL,0,,2425
38,fillerUNREL,0,,3065
38,fillerUNREL,0,,3355
38,fillerUNREL,3,4.876111111,937
38,fillerUNREL,3,3.145833333,956
38,fillerUNREL,3,3.263055556,1243
38,fillerUNREL,3,5.710833333,1435
38,fillerUNREL,3,5.91,1610
38,fillerUNREL,3,1.151944444,1873
38,fillerUNREL,3,6.084444444,2131
38,fillerUNREL,3,1.980277778,2186
38,fillerUNREL,3,4.5,2561
38,fillerUNREL,3,6.116111111,2602
38,fillerUNREL,3,3.563611111,2842
38,fillerUNREL,3,6.33,4178
38,fillerUNREL,30,3.62,842
38,fillerUNREL,30,3.189722222,858
38,fillerUNREL,30,5.649722222,1204
38,fillerUNREL,30,3.906666667,1297
38,fillerUNREL,30,3.250833333,1330
38,fillerUNREL,30,1.89,1457
38,fillerUNREL,30,3.974166667,1459
38,fillerUNREL,30,3.955,1961
38,fillerUNREL,30,4.884166667,2914
38,fillerUNREL,30,2.407777778,3073
38,fillerUNREL,30,5.971111111,4219
38,fillerUNREL,30,5.54,6994
38,subordinate,0,,945
38,subordinate,0,,1051
38,subordinate,0,,1123
38,subordinate,0,,1218
38,subordinate,0,,1226
38,subordinate,0,,1707
38,subordinate,0,,2123
38,subordinate,0,,2563
38,subordinate,3,4.680277778,851
38,subordinate,3,4.77,882
38,subordinate,3,6.178055556,937
38,subordinate,3,1.567222222,986
38,subordinate,3,3.346388889,1034
38,subordinate,3,1.533055556,1194
38,subordinate,3,4.646388889,1330
38,subordinate,3,6.363055556,2425
38,subordinate,30,5.724166667,882
38,subordinate,30,2.256944444,1082
38,subordinate,30,1.487777778,1154
38,subordinate,30,2.101944444,1275
38,subordinate,30,3.846111111,2011
38,subordinate,30,6.140833333,2227
38,subordinate,30,3.124166667,2332
38,subordinate,30,6.05,3026
38,unrelated,0,,1219
38,unrelated,0,,1642
38,unrelated,0,,1836
38,unrelated,0,,2106
38,unrelated,0,,2313
38,unrelated,0,,2562
38,unrelated,0,,2882
38,unrelated,0,,2994
38,unrelated,3,6.056666667,922
38,unrelated,3,3.126944444,954
38,unrelated,3,5.642222222,996
38,unrelated,3,5.258333333,1194
38,unrelated,3,5.193055556,1739
38,unrelated,3,5.295833333,1859
38,unrelated,3,3.711111111,2306
38,unrelated,3,1.8325,2964
38,unrelated,30,5.693055556,1010
38,unrelated,30,4.269722222,1073
38,unrelated,30,3.776388889,1082
38,unrelated,30,1.809166667,1306
38,unrelated,30,2.975277778,1451
38,unrelated,30,2.986111111,1458
38,unrelated,30,3.397777778,1794
38,unrelated,30,4.311944444,2169
39,dominant,0,,667
39,dominant,0,,826
39,dominant,0,,1026
39,dominant,0,,1034
39,dominant,0,,1506
39,dominant,0,,1650
39,dominant,0,,1812
39,dominant,0,,2843
39,dominant,3,4.761666667,698
39,dominant,3,2.386944444,970
39,dominant,3,3.861944444,1035
39,dominant,3,1.966666667,1058
39,dominant,3,1.858055556,1138
39,dominant,3,2.843888889,1170
39,dominant,3,1.233888889,1322
39,dominant,3,3.1175,1434
39,dominant,30,1.821666667,794
39,dominant,30,5.989444444,842
39,dominant,30,3.9175,970
39,dominant,30,4.705833333,1042
39,dominant,30,2.431111111,1322
39,dominant,30,4.769166667,1346
39,dominant,30,6.275277778,2530
39,dominant,30,5.468055556,3076
39,fillerREL,0,,778
39,fillerREL,0,,779
39,fillerREL,0,,786
39,fillerREL,0,,866
39,fillerREL,0,,1010
39,fillerREL,0,,1050
39,fillerREL,0,,1066
39,fillerREL,0,,1074
39,fillerREL,0,,1098
39,fillerREL,0,,1154
39,fillerREL,0,,1738
39,fillerREL,0,,1802
39,fillerREL,3,0.826388889,794
39,fillerREL,3,2.190833333,819
39,fillerREL,3,3.9,842
39,fillerREL,3,2.903611111,890
39,fillerREL,3,5.241666667,898
39,fillerREL,3,2.059166667,906
39,fillerREL,3,4.516388889,1130
39,fillerREL,3,2.344166667,1154
39,fillerREL,3,2.698333333,1179
39,fillerREL,3,1.959444444,1290
39,fillerREL,3,2.320277778,1290
39,fillerREL,3,3.107777778,1354
39,fillerREL,30,2.973611111,746
39,fillerREL,30,4.809722222,874
39,fillerREL,30,5.2725,931
39,fillerREL,30,2.8975,955
39,fillerREL,30,3.599722222,1178
39,fillerREL,30,3.55,1218
39,fillerREL,30,3.043611111,1274
39,fillerREL,30,4.003333333,1314
39,fillerREL,30,4.837222222,1346
39,fillerREL,30,3.276111111,1395
39,fillerREL,30,4.362777778,1458
39,fillerREL,30,5.107222222,1612
39,fillerUNREL,0,,794
39,fillerUNREL,0,,931
39,fillerUNREL,0,,1002
39,fillerUNREL,0,,1002
39,fillerUNREL,0,,1226
39,fillerUNREL,0,,1234
39,fillerUNREL,0,,1315
39,fillerUNREL,0,,1315
39,fillerUNREL,0,,1346
39,fillerUNREL,0,,1386
39,fillerUNREL,0,,1747
39,fillerUNREL,0,,2346
39,fillerUNREL,3,4.291111111,802
39,fillerUNREL,3,4.267777778,882
39,fillerUNREL,3,2.257777778,946
39,fillerUNREL,3,1.039722222,1090
39,fillerUNREL,3,2.389166667,1203
39,fillerUNREL,3,6.015277778,1362
39,fillerUNREL,3,2.621388889,1410
39,fillerUNREL,3,1.632777778,1410
39,fillerUNREL,3,3.480833333,1442
39,fillerUNREL,3,2.804166667,1602
39,fillerUNREL,3,6.090555556,1786
39,fillerUNREL,3,2.001111111,2186
39,fillerUNREL,30,6.0875,938
39,fillerUNREL,30,3.7,1058
39,fillerUNREL,30,2.146944444,1082
39,fillerUNREL,30,3.831666667,1210
39,fillerUNREL,30,6.135277778,1251
39,fillerUNREL,30,5.257222222,1306
39,fillerUNREL,30,2.728888889,1314
39,fillerUNREL,30,2.103055556,1354
39,fillerUNREL,30,1.924444444,1458
39,fillerUNREL,30,1.649722222,1747
39,fillerUNREL,30,2.577777778,2186
39,fillerUNREL,30,1.375833333,2202
39,subordinate,0,,755
39,subordinate,0,,858
39,subordinate,0,,1218
39,subordinate,0,,1291
39,subordinate,0,,1362
39,subordinate,0,,1547
39,subordinate,0,,1586
39,subordinate,0,,1619
39,subordinate,3,2.037222222,658
39,subordinate,3,3.446388889,762
39,subordinate,3,1.886666667,954
39,subordinate,3,2.218333333,1050
39,subordinate,3,3.558055556,1051
39,subordinate,3,5.988055556,1114
39,subordinate,3,1.9225,1290
39,subordinate,3,6.001388889,1483
39,subordinate,30,2.544444444,706
39,subordinate,30,5.5925,922
39,subordinate,30,2.380277778,1243
39,subordinate,30,3.231944444,1403
39,subordinate,30,5.658055556,1514
39,subordinate,30,1.561388889,1611
39,subordinate,30,5.97,2930
39,subordinate,30,4.115277778,3194
39,unrelated,0,,754
39,unrelated,0,,898
39,unrelated,0,,1091
39,unrelated,0,,1186
39,unrelated,0,,1498
39,unrelated,0,,1730
39,unrelated,0,,2306
39,unrelated,0,,2650
39,unrelated,3,4.76,1066
39,unrelated,3,5.658888889,1066
39,unrelated,3,1.393333333,1139
39,unrelated,3,2.680277778,1354
39,unrelated,3,4.373055556,1363
39,unrelated,3,2.362777778,1619
39,unrelated,3,2.906388889,1666
39,unrelated,3,6.171944444,2226
39,unrelated,30,3.5325,1011
39,unrelated,30,4.365833333,1050
39,unrelated,30,5.127222222,1226
39,unrelated,30,2.7125,1394
39,unrelated,30,4.358888889,1410
39,unrelated,30,2.033055556,2491
39,unrelated,30,4.396388889,2914
39,unrelated,30,5.380833333,4186
40,dominant,0,,715
40,dominant,0,,786
40,dominant,0,,787
40,dominant,0,,858
40,dominant,0,,915
40,dominant,0,,1154
40,dominant,0,,1338
40,dominant,0,,1587
40,dominant,3,1.948055556,626
40,dominant,3,2.375277778,730
40,dominant,3,2.121944444,762
40,dominant,3,1.651944444,762
40,dominant,3,4.9725,851
40,dominant,3,3.254444444,1051
40,dominant,3,3.685,1091
40,dominant,3,5.074444444,1675
40,dominant,30,1.6525,666
40,dominant,30,3.936944444,698
40,dominant,30,5.301666667,722
40,dominant,30,3.925277778,1010
40,dominant,30,1.6725,1058
40,dominant,30,1.425555556,1146
40,dominant,30,5.798055556,1251
40,dominant,30,3.605555556,1370
40,fillerREL,0,,786
40,fillerREL,0,,842
40,fillerREL,0,,914
40,fillerREL,0,,963
40,fillerREL,0,,978
40,fillerREL,0,,1010
